id,product_id,product_sku,variant_sku,color,size,ean,upc,price,stock,warehouse_code,weight_grams,status
3956,771,ZL00771,ZL00771-BROWN-38,Brown,38,8882286544841,882286544841,167.84,7,WH-VN-HCM,5069,ACTIVE
3957,771,ZL00771,ZL00771-CORAL-38,Coral,38,8888105149440,888105149440,171.31,62,WH-VN-HCM,2513,ACTIVE
3958,771,ZL00771,ZL00771-WHITE-39,White,39,8882773140310,882773140310,169.8,75,WH-VN-HCM,6897,ACTIVE
3959,772,ZL00772,ZL00772-COBALT-42,Cobalt,42,8888552696900,888552696900,139.84,33,WH-SG-EAST,1581,ACTIVE
3960,772,ZL00772,ZL00772-COBALT-39,Cobalt,39,8885925311538,885925311538,137.86,59,WH-SG-EAST,6391,ACTIVE
3961,772,ZL00772,ZL00772-COBALT-37,Cobalt,37,8884394400132,884394400132,132.26,102,WH-SG-EAST,8080,ACTIVE
3962,772,ZL00772,ZL00772-IVORY-42,Ivory,42,8883524099215,883524099215,138.27,30,WH-SG-EAST,377,ACTIVE
3963,772,ZL00772,ZL00772-IVORY-39,Ivory,39,8881152021448,881152021448,136.99,36,WH-SG-EAST,8228,ACTIVE
3964,773,ZL00773,ZL00773-BEIGE-43,Beige,43,8882058181229,882058181229,96.18,120,WH-SG-WEST,1921,ACTIVE
3965,773,ZL00773,ZL00773-SAND-41,Sand,41,8883868413586,883868413586,92.32,22,WH-SG-WEST,1130,ACTIVE
3966,773,ZL00773,ZL00773-CHARCO-41,Charcoal,41,8884500001444,884500001444,92.97,9,WH-SG-WEST,7599,ACTIVE
3967,773,ZL00773,ZL00773-IVORY-37,Ivory,37,8883859218572,883859218572,89.24,47,WH-SG-WEST,2392,ACTIVE
3968,773,ZL00773,ZL00773-SAND-44,Sand,44,8884521348177,884521348177,94.49,38,WH-SG-WEST,5409,ACTIVE
3969,773,ZL00773,ZL00773-IVORY-44,Ivory,44,8882230711763,882230711763,90.81,58,WH-SG-WEST,517,ACTIVE
3970,773,ZL00773,ZL00773-BEIGE-37,Beige,37,8888438330584,888438330584,95.32,106,WH-SG-WEST,5399,ACTIVE
3971,774,ZL00774,ZL00774-FOREST-44,Forest Green,44,8882600885285,882600885285,97.77,103,WH-TH-BKK,4333,ACTIVE
3972,774,ZL00774,ZL00774-MAROON-45,Maroon,45,8882741838362,882741838362,94.69,82,WH-TH-BKK,1829,ACTIVE
3973,774,ZL00774,ZL00774-GREY-37,Grey,37,8880254371130,880254371130,94.03,12,WH-TH-BKK,4838,ACTIVE
3974,774,ZL00774,ZL00774-GREY-44,Grey,44,8888708599550,888708599550,100.44,59,WH-TH-BKK,3683,ACTIVE
3975,774,ZL00774,ZL00774-GREY-39,Grey,39,8880926302387,880926302387,99.38,84,WH-TH-BKK,1342,ACTIVE
3976,775,ZL00775,ZL00775-BLACK-45,Black,45,8884321561448,884321561448,44.08,49,WH-CN-SZ,5377,ACTIVE
3977,775,ZL00775,ZL00775-MINT-45,Mint,45,8882431316507,882431316507,43.46,37,WH-CN-SZ,579,ACTIVE
3978,775,ZL00775,ZL00775-BLACK-38,Black,38,8881074519849,881074519849,39.45,72,WH-CN-SZ,4055,ACTIVE
3979,775,ZL00775,ZL00775-MINT-44,Mint,44,8885313057031,885313057031,42.55,32,WH-CN-SZ,5314,ACTIVE
3980,775,ZL00775,ZL00775-BLACK-44,Black,44,8880135563616,880135563616,39.17,53,WH-CN-SZ,5266,ACTIVE
3981,775,ZL00775,ZL00775-MINT-38,Mint,38,8886253833617,886253833617,43.45,16,WH-CN-SZ,273,ACTIVE
3982,776,ZL00776,ZL00776-NAVY-44,Navy,44,8889281972099,889281972099,174.8,34,WH-MY-KL,1172,ACTIVE
3983,776,ZL00776,ZL00776-WHITE-40,White,40,8881853335301,881853335301,177.15,89,WH-MY-KL,1150,ACTIVE
3984,776,ZL00776,ZL00776-NAVY-37,Navy,37,8884446232001,884446232001,183.43,71,WH-MY-KL,1014,ACTIVE
3985,776,ZL00776,ZL00776-WHITE-42,White,42,8883562444954,883562444954,178.12,107,WH-MY-KL,2118,ACTIVE
3986,777,ZL00777,ZL00777-MAROON-45,Maroon,45,8885654461030,885654461030,75.27,89,WH-SG-EAST,2490,ACTIVE
3987,777,ZL00777,ZL00777-MUSTAR-44,Mustard,44,8880553599556,880553599556,79.06,11,WH-SG-EAST,4494,ACTIVE
3988,777,ZL00777,ZL00777-SKY-BL-45,Sky Blue,45,8888903362140,888903362140,80.39,76,WH-SG-EAST,975,ACTIVE
3989,777,ZL00777,ZL00777-SAND-39,Sand,39,8883340501336,883340501336,83.0,112,WH-SG-EAST,4916,ACTIVE
3990,777,ZL00777,ZL00777-SAND-38,Sand,38,8881773200147,881773200147,73.83,59,WH-SG-EAST,5409,ACTIVE
3991,778,ZL00778,ZL00778-TEAL-44,Teal,44,8884400030254,884400030254,74.97,97,WH-CN-SZ,5312,ACTIVE
3992,778,ZL00778,ZL00778-BEIGE-42,Beige,42,8882100085109,882100085109,70.79,87,WH-CN-SZ,2446,ACTIVE
3993,778,ZL00778,ZL00778-TEAL-42,Teal,42,8888900638767,888900638767,72.91,78,WH-CN-SZ,2151,ACTIVE
3994,778,ZL00778,ZL00778-BEIGE-40,Beige,40,8889202235296,889202235296,69.63,104,WH-CN-SZ,6161,ACTIVE
3995,778,ZL00778,ZL00778-GRAPHI-41,Graphite,41,8881142103673,881142103673,75.06,53,WH-CN-SZ,8235,ACTIVE
3996,779,ZL00779,ZL00779-GOLD-39,Gold,39,8883312221255,883312221255,164.59,58,WH-ID-JKT,5076,ACTIVE
3997,779,ZL00779,ZL00779-BEIGE-39,Beige,39,8886243260515,886243260515,168.2,86,WH-ID-JKT,1358,ACTIVE
3998,779,ZL00779,ZL00779-COBALT-39,Cobalt,39,8889565350049,889565350049,166.97,104,WH-ID-JKT,4367,ACTIVE
3999,779,ZL00779,ZL00779-GOLD-38,Gold,38,8880576488424,880576488424,170.81,17,WH-ID-JKT,786,ACTIVE
4000,780,ZL00780,ZL00780-MAROON-42,Maroon,42,8881416574710,881416574710,70.71,65,WH-MY-KL,4728,ACTIVE
4001,780,ZL00780,ZL00780-BURGUN-40,Burgundy,40,8880361675398,880361675398,67.32,0,WH-MY-KL,4736,ACTIVE
4002,780,ZL00780,ZL00780-BROWN-40,Brown,40,8882413014827,882413014827,72.62,88,WH-MY-KL,5141,ACTIVE
4003,780,ZL00780,ZL00780-MAROON-40,Maroon,40,8885028884243,885028884243,68.16,42,WH-MY-KL,6358,ACTIVE
4004,780,ZL00780,ZL00780-BURGUN-42,Burgundy,42,8883636152150,883636152150,66.56,25,WH-MY-KL,7943,ACTIVE
4005,780,ZL00780,ZL00780-WHITE-40,White,40,8884261611463,884261611463,64.84,77,WH-MY-KL,5526,ACTIVE
4006,780,ZL00780,ZL00780-BROWN-42,Brown,42,8882687543504,882687543504,70.93,109,WH-MY-KL,1115,ACTIVE
4007,780,ZL00780,ZL00780-WHITE-42,White,42,8884151922419,884151922419,69.67,75,WH-MY-KL,6493,ACTIVE
4008,781,ZL00781,ZL00781-RUST-45,Rust,45,8881114283426,881114283426,106.1,77,WH-VN-HCM,3406,ACTIVE
4009,781,ZL00781,ZL00781-TEAL-45,Teal,45,8880812717035,880812717035,113.26,39,WH-VN-HCM,7903,ACTIVE
4010,781,ZL00781,ZL00781-BLACK-44,Black,44,8881413322239,881413322239,107.47,66,WH-VN-HCM,3517,ACTIVE
4011,781,ZL00781,ZL00781-OLIVE-44,Olive,44,8885920011280,885920011280,110.72,53,WH-VN-HCM,1375,ACTIVE
4012,781,ZL00781,ZL00781-COBALT-44,Cobalt,44,8888013530583,888013530583,107.48,94,WH-VN-HCM,1525,ACTIVE
4013,781,ZL00781,ZL00781-BLACK-45,Black,45,8887302152673,887302152673,110.58,67,WH-VN-HCM,7912,ACTIVE
4014,782,ZL00782,ZL00782-SAND-37,Sand,37,8880011386049,880011386049,155.87,47,WH-ID-JKT,8499,ACTIVE
4015,782,ZL00782,ZL00782-MAROON-38,Maroon,38,8885250751368,885250751368,154.67,95,WH-ID-JKT,3007,ACTIVE
4016,782,ZL00782,ZL00782-SAND-43,Sand,43,8880245420342,880245420342,157.0,40,WH-ID-JKT,8231,ACTIVE
4017,782,ZL00782,ZL00782-MAROON-37,Maroon,37,8885026004353,885026004353,154.89,13,WH-ID-JKT,6318,ACTIVE
4018,783,ZL00783,ZL00783-BLACK-38,Black,38,8886265284247,886265284247,24.96,46,WH-CN-SZ,1484,ACTIVE
4019,783,ZL00783,ZL00783-SILVER-39,Silver,39,8881213821031,881213821031,26.14,81,WH-CN-SZ,3771,ACTIVE
4020,783,ZL00783,ZL00783-SILVER-38,Silver,38,8885313203520,885313203520,32.92,109,WH-CN-SZ,1601,ACTIVE
4021,783,ZL00783,ZL00783-BLACK-42,Black,42,8887355369578,887355369578,28.2,83,WH-CN-SZ,3283,ACTIVE
4022,783,ZL00783,ZL00783-BLUSH--37,Blush Pink,37,8885053645109,885053645109,30.14,118,WH-CN-SZ,8352,ACTIVE
4023,784,ZL00784,ZL00784-SKY-BL-36,Sky Blue,36,8888555735439,888555735439,180.69,71,WH-SG-WEST,1077,ACTIVE
4024,784,ZL00784,ZL00784-OLIVE-43,Olive,43,8886524174432,886524174432,182.24,19,WH-SG-WEST,4310,ACTIVE
4025,784,ZL00784,ZL00784-SKY-BL-41,Sky Blue,41,8885092700180,885092700180,185.81,78,WH-SG-WEST,7228,ACTIVE
4026,784,ZL00784,ZL00784-WHITE-36,White,36,8884381851183,884381851183,179.95,101,WH-SG-WEST,6422,ACTIVE
4027,784,ZL00784,ZL00784-WHITE-41,White,41,8882238955244,882238955244,182.78,5,WH-SG-WEST,757,ACTIVE
4028,784,ZL00784,ZL00784-OLIVE-41,Olive,41,8888712954925,888712954925,185.72,91,WH-SG-WEST,5931,ACTIVE
4029,784,ZL00784,ZL00784-OLIVE-36,Olive,36,8885540731223,885540731223,181.86,26,WH-SG-WEST,3356,ACTIVE
4030,785,ZL00785,ZL00785-WHITE-36,White,36,8884715485220,884715485220,160.6,43,WH-VN-HCM,1326,ACTIVE
4031,785,ZL00785,ZL00785-IVORY-44,Ivory,44,8886613404723,886613404723,160.63,102,WH-VN-HCM,1529,ACTIVE
4032,785,ZL00785,ZL00785-BEIGE-44,Beige,44,8883238211743,883238211743,161.46,91,WH-VN-HCM,2448,ACTIVE
4033,785,ZL00785,ZL00785-FOREST-44,Forest Green,44,8882554227223,882554227223,161.34,107,WH-VN-HCM,2562,ACTIVE
4034,785,ZL00785,ZL00785-OLIVE-36,Olive,36,8880847927300,880847927300,158.49,13,WH-VN-HCM,2228,ACTIVE
4035,785,ZL00785,ZL00785-IVORY-36,Ivory,36,8883026307047,883026307047,161.17,27,WH-VN-HCM,2624,ACTIVE
4036,786,ZL00786,ZL00786-GOLD-45,Gold,45,8884276305227,884276305227,99.73,102,WH-ID-JKT,6197,ACTIVE
4037,786,ZL00786,ZL00786-BURGUN-41,Burgundy,41,8883716012121,883716012121,95.24,115,WH-ID-JKT,7483,ACTIVE
4038,786,ZL00786,ZL00786-BEIGE-41,Beige,41,8882119564039,882119564039,96.96,119,WH-ID-JKT,5985,ACTIVE
4039,786,ZL00786,ZL00786-BROWN-45,Brown,45,8885445489427,885445489427,94.54,8,WH-ID-JKT,4546,ACTIVE
4040,786,ZL00786,ZL00786-BURGUN-45,Burgundy,45,8886632258048,886632258048,92.41,24,WH-ID-JKT,44,ACTIVE
4041,786,ZL00786,ZL00786-BEIGE-45,Beige,45,8883057932645,883057932645,98.8,5,WH-ID-JKT,920,ACTIVE
4042,787,ZL00787,ZL00787-SKY-BL-45,Sky Blue,45,8886455341200,886455341200,156.03,27,WH-VN-HCM,5575,ACTIVE
4043,787,ZL00787,ZL00787-SKY-BL-42,Sky Blue,42,8883498114488,883498114488,154.82,3,WH-VN-HCM,6344,ACTIVE
4044,787,ZL00787,ZL00787-IVORY-45,Ivory,45,8888760795242,888760795242,150.26,87,WH-VN-HCM,489,ACTIVE
4045,787,ZL00787,ZL00787-IVORY-37,Ivory,37,8885274215310,885274215310,156.52,110,WH-VN-HCM,4812,ACTIVE
4046,788,ZL00788,ZL00788-IVORY-44,Ivory,44,8885484309564,885484309564,127.93,23,WH-MY-KL,5698,ACTIVE
4047,788,ZL00788,ZL00788-CHARCO-39,Charcoal,39,8883221004062,883221004062,130.93,61,WH-MY-KL,2155,ACTIVE
4048,788,ZL00788,ZL00788-IVORY-45,Ivory,45,8884525471383,884525471383,125.09,94,WH-MY-KL,3170,ACTIVE
4049,789,ZL00789,ZL00789-SILVER-42,Silver,42,8883107089183,883107089183,68.22,9,WH-TH-BKK,2380,ACTIVE
4050,789,ZL00789,ZL00789-SAND-44,Sand,44,8884142197819,884142197819,65.92,52,WH-TH-BKK,7342,ACTIVE
4051,789,ZL00789,ZL00789-SILVER-45,Silver,45,8881657792591,881657792591,65.9,82,WH-TH-BKK,8353,ACTIVE
4052,789,ZL00789,ZL00789-SAND-45,Sand,45,8883561203545,883561203545,61.95,82,WH-TH-BKK,4386,ACTIVE
4053,790,ZL00790,ZL00790-BLACK-39,Black,39,8887239300390,887239300390,38.18,119,WH-CN-SZ,3853,ACTIVE
4054,790,ZL00790,ZL00790-CREAM-44,Cream,44,8880824340139,880824340139,34.41,84,WH-CN-SZ,530,ACTIVE
4055,790,ZL00790,ZL00790-TEAL-41,Teal,41,8880531511655,880531511655,38.64,10,WH-CN-SZ,691,ACTIVE
4056,790,ZL00790,ZL00790-TEAL-39,Teal,39,8882914218120,882914218120,41.36,93,WH-CN-SZ,640,ACTIVE
4057,790,ZL00790,ZL00790-BLACK-41,Black,41,8889984413837,889984413837,35.13,37,WH-CN-SZ,4791,ACTIVE
4058,790,ZL00790,ZL00790-BROWN-41,Brown,41,8882023473069,882023473069,39.28,1,WH-CN-SZ,6133,ACTIVE
4059,790,ZL00790,ZL00790-TEAL-44,Teal,44,8883411223266,883411223266,37.96,81,WH-CN-SZ,4911,ACTIVE
4060,791,ZL00791,ZL00791-BLUSH--36,Blush Pink,36,8882505451745,882505451745,138.0,35,WH-CN-SZ,3430,ACTIVE
4061,791,ZL00791,ZL00791-FOREST-36,Forest Green,36,8881221110387,881221110387,132.04,102,WH-CN-SZ,5741,ACTIVE
4062,791,ZL00791,ZL00791-BLUSH--40,Blush Pink,40,8883592113264,883592113264,134.99,1,WH-CN-SZ,3595,ACTIVE
4063,792,ZL00792,ZL00792-NAVY-43,Navy,43,8884377000212,884377000212,138.43,82,WH-SG-EAST,6951,ACTIVE
4064,792,ZL00792,ZL00792-CHARCO-38,Charcoal,38,8884176561280,884176561280,144.13,1,WH-SG-EAST,4213,ACTIVE
4065,792,ZL00792,ZL00792-GOLD-43,Gold,43,8880840540216,880840540216,144.04,111,WH-SG-EAST,8214,ACTIVE
4066,793,ZL00793,ZL00793-LAVEND-38,Lavender,38,8887166545680,887166545680,145.09,98,WH-CN-SZ,1005,ACTIVE
4067,793,ZL00793,ZL00793-RUST-38,Rust,38,8886537157002,886537157002,136.98,76,WH-CN-SZ,8315,ACTIVE
4068,793,ZL00793,ZL00793-BLUSH--38,Blush Pink,38,8880558134981,880558134981,137.86,106,WH-CN-SZ,7440,ACTIVE
4069,793,ZL00793,ZL00793-ROSE-G-41,Rose Gold,41,8882849330652,882849330652,146.13,14,WH-CN-SZ,2263,ACTIVE
4070,793,ZL00793,ZL00793-BLUSH--41,Blush Pink,41,8883874434247,883874434247,143.34,108,WH-CN-SZ,3066,ACTIVE
4071,793,ZL00793,ZL00793-SILVER-41,Silver,41,8888734779315,888734779315,141.88,57,WH-CN-SZ,5051,ACTIVE
4072,793,ZL00793,ZL00793-ROSE-G-38,Rose Gold,38,8881457321441,881457321441,144.05,42,WH-CN-SZ,4248,ACTIVE
4073,793,ZL00793,ZL00793-SILVER-38,Silver,38,8880418104345,880418104345,142.95,102,WH-CN-SZ,5871,ACTIVE
4074,794,ZL00794,ZL00794-GREY-36,Grey,36,8883924516305,883924516305,42.31,64,WH-VN-HCM,3695,ACTIVE
4075,794,ZL00794,ZL00794-GREY-42,Grey,42,8886740543722,886740543722,39.03,10,WH-VN-HCM,3627,ACTIVE
4076,794,ZL00794,ZL00794-OLIVE-45,Olive,45,8882006404530,882006404530,34.61,97,WH-VN-HCM,1630,ACTIVE
4077,794,ZL00794,ZL00794-OLIVE-36,Olive,36,8880113451133,880113451133,42.63,58,WH-VN-HCM,2963,ACTIVE
4078,794,ZL00794,ZL00794-COBALT-39,Cobalt,39,8883425805458,883425805458,33.25,23,WH-VN-HCM,4118,ACTIVE
4079,795,ZL00795,ZL00795-CORAL-45,Coral,45,8882581391447,882581391447,177.92,2,WH-SG-WEST,474,ACTIVE
4080,795,ZL00795,ZL00795-CAMEL-37,Camel,37,8883215095540,883215095540,181.01,43,WH-SG-WEST,837,ACTIVE
4081,795,ZL00795,ZL00795-CORAL-36,Coral,36,8884935338047,884935338047,181.31,6,WH-SG-WEST,3613,ACTIVE
4082,795,ZL00795,ZL00795-CORAL-43,Coral,43,8880393441435,880393441435,174.95,80,WH-SG-WEST,3100,ACTIVE
4083,795,ZL00795,ZL00795-CAMEL-45,Camel,45,8887023723077,887023723077,178.13,88,WH-SG-WEST,8314,ACTIVE
4084,795,ZL00795,ZL00795-IVORY-36,Ivory,36,8883835273960,883835273960,182.81,44,WH-SG-WEST,6114,ACTIVE
4085,795,ZL00795,ZL00795-IVORY-43,Ivory,43,8883857077270,883857077270,183.43,118,WH-SG-WEST,4873,ACTIVE
4086,795,ZL00795,ZL00795-CAMEL-36,Camel,36,8885005695268,885005695268,177.64,9,WH-SG-WEST,4757,ACTIVE
4087,796,ZL00796,ZL00796-MUSTAR-37,Mustard,37,8884720126316,884720126316,164.11,63,WH-TH-BKK,5594,ACTIVE
4088,796,ZL00796,ZL00796-NAVY-37,Navy,37,8885230293444,885230293444,168.65,25,WH-TH-BKK,1763,ACTIVE
4089,796,ZL00796,ZL00796-COBALT-43,Cobalt,43,8889255604063,889255604063,165.55,57,WH-TH-BKK,5846,ACTIVE
4090,796,ZL00796,ZL00796-NAVY-40,Navy,40,8886515136968,886515136968,168.68,85,WH-TH-BKK,2207,ACTIVE
4091,796,ZL00796,ZL00796-COBALT-37,Cobalt,37,8881331578350,881331578350,171.16,79,WH-TH-BKK,5319,ACTIVE
4092,797,ZL00797,ZL00797-IVORY-37,Ivory,37,8882513322600,882513322600,60.64,102,WH-SG-EAST,130,ACTIVE
4093,797,ZL00797,ZL00797-CAMEL-44,Camel,44,8885490441487,885490441487,59.33,108,WH-SG-EAST,3961,ACTIVE
4094,797,ZL00797,ZL00797-CAMEL-37,Camel,37,8880075128005,880075128005,56.87,12,WH-SG-EAST,6675,ACTIVE
4095,797,ZL00797,ZL00797-IVORY-44,Ivory,44,8885514227813,885514227813,54.4,87,WH-SG-EAST,442,ACTIVE
4096,798,ZL00798,ZL00798-BURGUN-41,Burgundy,41,8886860280958,886860280958,40.02,103,WH-ID-JKT,6605,ACTIVE
4097,798,ZL00798,ZL00798-CHARCO-41,Charcoal,41,8881445598367,881445598367,43.64,111,WH-ID-JKT,3598,ACTIVE
4098,798,ZL00798,ZL00798-BURGUN-39,Burgundy,39,8883715081524,883715081524,43.11,85,WH-ID-JKT,7409,ACTIVE
4099,798,ZL00798,ZL00798-CHARCO-36,Charcoal,36,8888325963208,888325963208,44.4,45,WH-ID-JKT,3156,ACTIVE
4100,798,ZL00798,ZL00798-BLACK-39,Black,39,8884222546803,884222546803,43.38,8,WH-ID-JKT,738,ACTIVE
4101,798,ZL00798,ZL00798-BURGUN-38,Burgundy,38,8883402718658,883402718658,36.37,69,WH-ID-JKT,4857,ACTIVE
4102,799,ZL00799,ZL00799-NAVY-37,Navy,37,8880399178205,880399178205,71.03,114,WH-TH-BKK,7039,ACTIVE
4103,799,ZL00799,ZL00799-NAVY-42,Navy,42,8884165412258,884165412258,75.99,64,WH-TH-BKK,7343,ACTIVE
4104,799,ZL00799,ZL00799-MINT-39,Mint,39,8887184934237,887184934237,72.27,20,WH-TH-BKK,5126,ACTIVE
4105,800,ZL00800,ZL00800-FOREST-37,Forest Green,37,8883054727961,883054727961,108.14,119,WH-CN-SZ,3339,ACTIVE
4106,800,ZL00800,ZL00800-FOREST-44,Forest Green,44,8880548166503,880548166503,104.91,2,WH-CN-SZ,7679,ACTIVE
4107,800,ZL00800,ZL00800-RUST-42,Rust,42,8889473224494,889473224494,113.61,102,WH-CN-SZ,1750,ACTIVE
4108,801,ZL00801,ZL00801-IVORY-36,Ivory,36,8882220485292,882220485292,124.19,41,WH-CN-SZ,3154,ACTIVE
4109,801,ZL00801,ZL00801-WHITE-36,White,36,8884300520206,884300520206,133.56,40,WH-CN-SZ,7972,ACTIVE
4110,801,ZL00801,ZL00801-WHITE-41,White,41,8888555641310,888555641310,131.79,108,WH-CN-SZ,6327,ACTIVE
4111,802,ZL00802,ZL00802-BLUSH--44,Blush Pink,44,8884565314138,884565314138,139.46,116,WH-VN-HCM,6446,ACTIVE
4112,802,ZL00802,ZL00802-BROWN-40,Brown,40,8888053473796,888053473796,137.15,63,WH-VN-HCM,4216,ACTIVE
4113,802,ZL00802,ZL00802-CREAM-40,Cream,40,8880591755037,880591755037,144.52,76,WH-VN-HCM,6230,ACTIVE
4114,803,ZL00803,ZL00803-GRAPHI-37,Graphite,37,8882033485304,882033485304,111.82,102,WH-VN-HCM,7110,ACTIVE
4115,803,ZL00803,ZL00803-CAMEL-40,Camel,40,8880107105400,880107105400,113.28,23,WH-VN-HCM,3689,ACTIVE
4116,803,ZL00803,ZL00803-CAMEL-41,Camel,41,8884338673110,884338673110,112.77,48,WH-VN-HCM,7882,ACTIVE
4117,803,ZL00803,ZL00803-GRAPHI-41,Graphite,41,8880432641390,880432641390,107.26,22,WH-VN-HCM,7482,ACTIVE
4118,803,ZL00803,ZL00803-FOREST-37,Forest Green,37,8883002531367,883002531367,107.34,32,WH-VN-HCM,5627,ACTIVE
4119,803,ZL00803,ZL00803-FOREST-41,Forest Green,41,8884223224335,884223224335,110.38,33,WH-VN-HCM,267,ACTIVE
4120,804,ZL00804,ZL00804-SAND-44,Sand,44,8884731287891,884731287891,107.37,84,WH-TH-BKK,7677,ACTIVE
4121,804,ZL00804,ZL00804-WHITE-37,White,37,8883245121226,883245121226,110.16,30,WH-TH-BKK,5248,ACTIVE
4122,804,ZL00804,ZL00804-WHITE-39,White,39,8881653020643,881653020643,104.28,111,WH-TH-BKK,2935,ACTIVE
4123,804,ZL00804,ZL00804-SAND-39,Sand,39,8885651471308,885651471308,109.2,7,WH-TH-BKK,2593,ACTIVE
4124,804,ZL00804,ZL00804-OLIVE-44,Olive,44,8883633113024,883633113024,107.32,98,WH-TH-BKK,4292,ACTIVE
4125,804,ZL00804,ZL00804-OLIVE-37,Olive,37,8881185394069,881185394069,109.37,68,WH-TH-BKK,161,ACTIVE
4126,804,ZL00804,ZL00804-WHITE-41,White,41,8883141070024,883141070024,104.19,54,WH-TH-BKK,8486,ACTIVE
4127,805,ZL00805,ZL00805-GOLD-37,Gold,37,8883615241387,883615241387,174.99,84,WH-TH-BKK,6546,ACTIVE
4128,805,ZL00805,ZL00805-COBALT-37,Cobalt,37,8888708202818,888708202818,173.69,69,WH-TH-BKK,7111,ACTIVE
4129,805,ZL00805,ZL00805-LAVEND-42,Lavender,42,8882214140428,882214140428,172.32,118,WH-TH-BKK,6483,ACTIVE
4130,805,ZL00805,ZL00805-LAVEND-37,Lavender,37,8887944322533,887944322533,169.24,94,WH-TH-BKK,1285,ACTIVE
4131,805,ZL00805,ZL00805-COBALT-42,Cobalt,42,8884341153555,884341153555,172.54,23,WH-TH-BKK,5152,ACTIVE
4132,806,ZL00806,ZL00806-GRAPHI-38,Graphite,38,8883444495777,883444495777,50.87,72,WH-ID-JKT,5499,ACTIVE
4133,806,ZL00806,ZL00806-BROWN-39,Brown,39,8880481380141,880481380141,50.58,11,WH-ID-JKT,71,ACTIVE
4134,806,ZL00806,ZL00806-NAVY-40,Navy,40,8888600294232,888600294232,54.25,3,WH-ID-JKT,7163,ACTIVE
4135,806,ZL00806,ZL00806-BROWN-43,Brown,43,8880257922575,880257922575,54.3,83,WH-ID-JKT,7043,ACTIVE
4136,806,ZL00806,ZL00806-NAVY-39,Navy,39,8885153552031,885153552031,59.49,77,WH-ID-JKT,3274,ACTIVE
4137,806,ZL00806,ZL00806-BROWN-40,Brown,40,8884334506023,884334506023,58.01,14,WH-ID-JKT,3472,ACTIVE
4138,806,ZL00806,ZL00806-GRAPHI-43,Graphite,43,8884583435204,884583435204,50.71,108,WH-ID-JKT,6449,ACTIVE
4139,807,ZL00807,ZL00807-SILVER-45,Silver,45,8880349729044,880349729044,43.3,16,WH-VN-HCM,6097,ACTIVE
4140,807,ZL00807,ZL00807-LAVEND-43,Lavender,43,8882015989042,882015989042,42.24,23,WH-VN-HCM,713,ACTIVE
4141,807,ZL00807,ZL00807-SILVER-43,Silver,43,8885719573456,885719573456,37.39,34,WH-VN-HCM,3585,ACTIVE
4142,807,ZL00807,ZL00807-SILVER-41,Silver,41,8883267507435,883267507435,40.02,47,WH-VN-HCM,6402,ACTIVE
4143,807,ZL00807,ZL00807-LAVEND-39,Lavender,39,8886506423534,886506423534,44.77,110,WH-VN-HCM,3201,ACTIVE
4144,807,ZL00807,ZL00807-SILVER-39,Silver,39,8883358142385,883358142385,44.58,111,WH-VN-HCM,7754,ACTIVE
4145,807,ZL00807,ZL00807-LAVEND-41,Lavender,41,8880473005175,880473005175,42.88,65,WH-VN-HCM,3815,ACTIVE
4146,808,ZL00808,ZL00808-BURGUN-43,Burgundy,43,8888594046053,888594046053,119.03,75,WH-MY-KL,8318,ACTIVE
4147,808,ZL00808,ZL00808-BURGUN-42,Burgundy,42,8882545561015,882545561015,119.44,96,WH-MY-KL,710,ACTIVE
4148,808,ZL00808,ZL00808-GRAPHI-42,Graphite,42,8881719549590,881719549590,118.57,113,WH-MY-KL,82,ACTIVE
4149,808,ZL00808,ZL00808-MINT-36,Mint,36,8885502318011,885502318011,125.33,99,WH-MY-KL,6061,ACTIVE
4150,808,ZL00808,ZL00808-GRAPHI-43,Graphite,43,8886818783333,886818783333,123.74,120,WH-MY-KL,4923,ACTIVE
4151,808,ZL00808,ZL00808-BURGUN-36,Burgundy,36,8885655440133,885655440133,122.42,54,WH-MY-KL,1328,ACTIVE
4152,808,ZL00808,ZL00808-CREAM-42,Cream,42,8881840144190,881840144190,121.87,96,WH-MY-KL,1037,ACTIVE
4153,809,ZL00809,ZL00809-OLIVE-38,Olive,38,8881102913748,881102913748,96.16,30,WH-ID-JKT,6254,ACTIVE
4154,809,ZL00809,ZL00809-LAVEND-37,Lavender,37,8880201104378,880201104378,90.45,62,WH-ID-JKT,6860,ACTIVE
4155,809,ZL00809,ZL00809-OLIVE-37,Olive,37,8881231121748,881231121748,90.69,89,WH-ID-JKT,2150,ACTIVE
4156,809,ZL00809,ZL00809-OLIVE-42,Olive,42,8885568636302,885568636302,87.7,107,WH-ID-JKT,6079,ACTIVE
4157,809,ZL00809,ZL00809-OLIVE-41,Olive,41,8880503832337,880503832337,97.3,38,WH-ID-JKT,3382,ACTIVE
4158,809,ZL00809,ZL00809-LAVEND-38,Lavender,38,8888367420431,888367420431,95.38,3,WH-ID-JKT,487,ACTIVE
4159,809,ZL00809,ZL00809-LAVEND-41,Lavender,41,8889200403185,889200403185,96.42,9,WH-ID-JKT,6930,ACTIVE
4160,810,ZL00810,ZL00810-CREAM-41,Cream,41,8882442672715,882442672715,102.16,113,WH-SG-WEST,5454,ACTIVE
4161,810,ZL00810,ZL00810-MINT-38,Mint,38,8887201563839,887201563839,102.63,12,WH-SG-WEST,6667,ACTIVE
